traj_idx,frame,x,y
28,377,1.3641,1.698
29,380,1.5284,1.7148
29,381,1.5043,1.714
29,382,1.3587,1.7878
29,383,1.3923,1.7358
29,384,1.3687,1.6784
29,385,1.3968,1.7581
29,386,1.3928,1.7206
29,387,1.4652,1.7199
29,388,1.4681,1.6153
29,389,1.3549,1.6518
29,390,1.4102,1.666
29,391,1.4697,1.6383
29,392,1.4712,1.7026
29,393,1.4706,1.7031
29,394,1.4702,1.6642
29,395,1.4745,1.6626
29,396,1.4524,1.5873
29,397,1.4424,1.6684
29,398,1.3722,1.6629
29,399,1.4229,1.6094
29,400,1.5007,1.6359
29,401,1.4399,1.6066
29,402,1.4312,1.7113
29,403,1.4466,1.6539
29,404,1.5157,1.6014
29,405,1.4229,1.6825
29,406,1.3984,1.6622
29,407,1.4424,1.6647
29,408,1.419,1.7004
29,409,1.4133,1.7992
29,410,1.5013,1.7194
29,411,1.4576,1.7473
29,412,1.4838,1.7019
29,413,1.4053,1.7187
29,414,1.4903,1.6597
29,415,1.3684,1.6808
30,419,1.4087,1.6977
30,420,1.3697,1.7075
30,421,1.4051,1.6335
30,422,1.3613,1.8176
30,423,1.437,1.7531
30,424,1.4544,1.6509
30,425,1.3397,1.7221
30,426,1.3973,1.7385
30,427,1.4186,1.7923
31,431,1.3659,1.6393
31,432,1.3947,1.7209
31,433,1.3882,1.7316
31,434,1.3506,1.7027
31,435,1.3073,1.7045
31,436,1.4402,1.6953
31,437,1.4201,1.6509
31,438,1.3718,1.6806
31,439,1.402,1.705
31,440,1.3965,1.7506
31,441,1.2194,1.7217
31,442,1.3408,1.6971
31,443,1.4122,1.7407
31,444,1.3902,1.7403
32,446,1.4093,1.6182
32,447,1.3435,1.6497
32,448,1.5046,1.7051
32,449,1.3863,1.6612
32,450,1.4491,1.6948
32,451,1.4261,1.531
32,452,1.4174,1.7216
32,453,1.4554,1.7527
32,454,1.3982,1.6516
32,455,1.3186,1.6649
32,456,1.3662,1.6805
32,457,1.3814,1.6662
32,458,1.3874,1.6796
32,459,1.4223,1.6296
32,460,1.4739,1.5788
32,461,1.3753,1.6363
32,462,1.4198,1.5994
32,463,1.4049,1.6274
32,464,1.346,1.6844
32,465,1.4358,1.6443
32,466,1.3835,1.6461
32,467,1.4325,1.7626
32,468,1.4249,1.6445
32,469,1.3686,1.6396
32,470,1.3792,1.6237
32,471,1.4627,1.6522
32,472,1.3249,1.6606
32,473,1.3237,1.5958
32,474,1.3117,1.6626
32,475,1.3251,1.6667
33,477,1.325,1.6611
33,478,1.3098,1.7229
33,479,1.3608,1.6409
34,481,1.2925,1.7388
34,482,1.3797,1.7657
34,483,1.4315,1.7043
35,490,1.327,1.5873
35,491,1.3613,1.6439
36,493,1.4035,1.5789
36,494,1.3689,1.7011
36,495,1.3574,1.6338
36,496,1.3462,1.6823
36,497,1.4442,1.6016
36,498,1.2974,1.6846
36,499,1.347,1.6807
37,497,1.7016,6.9417
37,498,1.702,6.8619
37,499,1.678,6.9169
37,500,1.617,6.991
37,501,1.7188,6.9807
37,502,1.6095,6.9968
38,503,1.3123,1.7626
38,504,1.3753,1.7062
38,505,1.3821,1.6689
38,506,1.3194,1.6331
38,507,1.3626,1.7095
39,504,1.6763,6.9261
39,505,1.6744,6.8886
39,506,1.6276,6.9079
40,509,1.4695,1.6874
40,510,1.436,1.7077
40,511,1.4082,1.6428
40,512,1.4789,1.7386
41,514,1.4444,1.724
41,515,1.425,1.676
42,517,1.4721,1.8151
42,518,1.5698,1.7836
42,519,1.4612,1.6576
43,521,1.4137,1.7688
43,522,1.4936,1.733
43,523,1.4224,1.6684
43,524,1.4617,1.7714
43,525,1.5144,1.7772
43,526,1.363,1.7263
43,527,1.4849,1.6521
43,528,1.3904,1.7779
44,566,0.98716,1.9233
44,567,1.0446,1.9801
44,568,1.0128,1.9534
44,569,0.97087,1.9552
44,570,0.98996,1.9844
44,571,0.90936,1.9616
44,572,0.953,1.988
44,573,0.92211,2.0051
44,574,0.95283,2.0263
44,575,0.97451,2.0157
44,576,0.90658,2.005
44,577,0.92646,1.9981
44,578,0.96004,1.9759
44,579,0.93295,1.9825
44,580,0.95002,2.0092
44,581,0.95369,1.9364
44,582,1.0345,1.9143
44,583,1.0012,2.0663
44,584,0.94861,2.0181
44,585,0.94491,1.9894
44,586,0.9672,2.0695
45,572,1.3676,5.0596
45,573,1.3777,5.0513
45,574,1.4011,5.1269
45,575,1.3365,5.1174
45,576,1.3836,5.0304
45,577,1.3326,5.0363
46,579,1.3405,5.156
46,580,1.3625,5.0369
46,581,1.3523,5.1078
46,582,1.2995,5.0398
47,588,0.99798,2.0113
47,589,0.99068,1.9922
47,590,0.99601,2.0142
48,593,1.0644,1.9887
48,594,1.072,1.9574
49,599,1.9709,1.8161
49,600,1.9544,1.8172
49,601,1.9268,1.8295
49,602,1.985,1.7702
49,603,1.9076,1.7969
49,604,1.9762,1.8457
49,605,1.9721,1.785
49,606,1.9954,1.8224
49,607,1.9367,1.7555
49,608,1.9972,1.8212
49,609,2.0338,1.7907
49,610,2.0147,1.7834
49,611,1.9824,1.7928
49,612,2.0047,1.777
49,613,1.9836,1.8407
49,614,1.9723,1.8791
49,615,1.9388,1.8
49,616,1.9898,1.8043
49,617,1.9786,1.7604
49,618,1.9809,1.811
49,619,1.9351,1.8222
49,620,1.9534,1.8138
49,621,1.9826,1.8292
49,622,1.9455,1.8143
49,623,2.0047,1.8196
49,624,2.0055,1.8736
49,625,2.0621,1.8803
49,626,2.0087,1.8328
49,627,1.981,1.8704
49,628,1.9356,1.8655
49,629,1.9868,1.8204
49,630,1.9508,1.8727
49,631,1.9248,1.8711
49,632,1.9867,1.8144
49,633,1.9409,1.7444
49,634,1.9602,1.8251
49,635,1.9661,1.7998
49,636,1.9569,1.8496
49,637,2.007,1.8387
49,638,2.0563,1.7829
49,639,2.0603,1.8473
49,640,1.9831,1.7998
49,641,1.9941,1.7708
49,642,1.9722,1.7884
49,643,2.0889,1.8243
49,644,2.0166,1.7332
49,645,1.994,1.7951
49,646,1.9474,1.8122
49,647,1.9595,1.793
49,648,1.9458,1.7987
49,649,1.9404,1.7429
49,650,1.968,1.7234
49,651,1.9497,1.7093
49,652,1.9451,1.7322
49,653,1.9553,1.8034
49,654,1.9641,1.732
49,655,1.9556,1.7475
49,656,1.8964,1.779
49,657,1.9598,1.7647
49,658,1.9343,1.7603
49,659,1.9922,1.715
49,660,1.9905,1.7295
49,661,1.9103,1.8192
49,662,1.9574,1.8615
50,674,1.959,1.908
50,675,1.9478,1.7917
51,717,1.971,1.8066
51,718,1.9415,1.8262
52,732,1.3099,1.96
52,733,1.2739,1.9115
53,735,2.1603,0.89168
53,736,2.1906,0.81468
53,737,2.142,0.84573
53,738,2.1192,0.90045
53,739,2.068,0.85699
53,740,2.0877,0.82004
53,741,2.1758,0.82772
53,742,2.1664,0.87622
53,743,2.1127,0.85226
53,744,2.1359,0.83505
53,745,2.128,0.86515
53,746,2.1612,0.85613
53,747,2.1732,0.82694
53,748,2.1842,0.88825
53,749,2.2231,0.84085
53,750,2.155,0.83913
53,751,2.1515,0.86942
53,752,2.1627,0.80418
53,753,2.1553,0.86288
53,754,2.1497,0.87736
53,755,2.1578,0.87477
53,756,2.2326,0.81875
54,829,1.4694,1.5259
54,830,1.4672,1.4005
54,831,1.4805,1.3741
54,832,1.4503,1.3681
54,833,1.4975,1.41
54,834,1.4508,1.3979
54,835,1.4603,1.3738
54,836,1.493,1.4061
55,836,1.603,2.5646
55,837,1.6595,2.5151
55,838,1.6234,2.5561
56,839,1.4986,1.4382
56,840,1.5069,1.4454
56,841,1.4922,1.3251
56,842,1.4853,1.3442
56,843,1.6109,1.4268
56,844,1.5604,1.4136
57,868,2.1568,8.4747
57,869,2.0435,8.5728
58,873,2.0926,8.6589
58,874,2.039,8.7324
59,891,2.0692,8.5442
59,892,2.0522,8.6712
60,896,2.0724,8.5725
60,897,2.0625,8.5804
60,898,1.9945,8.7332
60,899,2.0797,8.5763
60,900,2.1658,8.5356
60,901,2.1548,8.5548
61,903,1.9803,8.7093
61,904,2.0927,8.6092
61,905,1.9759,8.5805
61,906,2.1268,8.5795
62,908,2.0501,8.6928
62,909,1.9753,8.7778
63,927,1.2669,3.806
63,928,1.2453,3.9014
63,929,1.3607,3.9245
63,930,1.2291,3.8719
63,931,1.303,3.9234
63,932,1.2526,3.9629
63,933,1.3816,3.9873
63,934,1.2965,3.9568
64,936,1.3935,3.8947
64,937,1.3624,3.9149
64,938,1.3633,3.8984
64,939,1.2753,3.9179
64,940,1.242,3.8921
64,941,1.3297,3.8985
64,942,1.3239,3.9012
64,943,1.3384,3.9247
64,944,1.2935,3.9695
64,945,1.3033,4.0081
64,946,1.2763,3.8997
64,947,1.3274,3.9745
64,948,1.2097,3.9598
64,949,1.2998,3.9223
64,950,1.254,3.8907
64,951,1.2233,3.9028
64,952,1.2245,3.8765
64,953,1.2195,3.8918
64,954,1.3093,3.8045
64,955,1.3115,3.979
64,956,1.2479,3.941
64,957,1.2636,3.9697
64,958,1.3392,4.0069
64,959,1.3141,3.9641
64,960,1.3027,3.9691
64,961,1.2638,4.0119
64,962,1.2721,4.0028
64,963,1.2642,4.0025
65,954,2.1657,8.5388
65,955,2.1686,8.6191
66,969,2.0918,8.5761
66,970,2.1194,8.6042
66,971,2.1723,8.5129
66,972,2.1387,8.6521
67,974,2.1738,8.5009
67,975,2.0796,8.6322
67,976,2.1764,8.5535
68,1021,1.5448,10.097
68,1022,1.5116,10.133
68,1023,1.4467,10.082
69,1025,1.4623,10.18
69,1026,1.426,10.166
69,1027,1.2907,10.117
69,1028,1.3829,10.108
70,1036,0.96436,3.5624
70,1037,0.83789,3.4663
71,1046,0.93019,3.5279
71,1047,0.9361,3.552
72,1051,0.86403,3.5291
72,1052,0.83793,3.4102
72,1053,0.84184,3.4988
73,1058,0.90558,3.5207
73,1059,0.83639,3.5336
74,1065,1.0007,3.6539
74,1066,0.94561,3.5205
75,1094,1.934,8.6067
75,1095,1.9432,8.592
76,1100,1.9997,8.6095
76,1101,1.9275,8.6293
76,1102,1.9452,8.66
76,1103,1.9665,8.6202
77,1125,1.9574,8.7388
77,1126,2.0058,8.6327
78,1161,0.80188,5.27
78,1162,0.895,5.1916
78,1163,0.89698,5.2488
79,1165,0.94393,5.1985
79,1166,0.86747,5.2412
79,1167,0.82944,5.2309
80,1173,2.1007,8.6043
80,1174,2.1279,8.4714
80,1175,2.1084,8.5309
80,1176,2.0252,8.561
80,1177,1.8845,8.6402
81,1175,0.85732,5.2321
81,1176,0.84751,5.2823
82,1179,2.0927,8.5181
82,1180,2.1678,8.4623
83,1182,1.9094,8.5424
83,1183,1.9244,8.6034
84,1190,1.9901,8.6227
84,1191,1.9644,8.6613
85,1199,1.1155,9.7555
85,1200,1.1052,9.7069
86,1223,1.9146,8.5151
86,1224,1.9457,8.5627
87,1295,1.911,8.7182
87,1296,2.0026,8.7008
87,1297,1.9686,8.6188
88,1319,1.9446,8.6514
88,1320,1.9155,8.642
89,1343,1.2922,1.0622
89,1344,1.2526,1.062
89,1345,1.2786,1.2046
89,1346,1.3008,1.1243
89,1347,1.231,1.1255
89,1348,1.2805,1.1004
89,1349,1.2848,1.1375
89,1350,1.2178,1.0812
89,1351,1.2712,1.0994
89,1352,1.2322,1.023
89,1353,1.2519,1.0656
89,1354,1.2308,1.078
89,1355,1.3225,1.0763
89,1356,1.2839,1.0855
89,1357,1.3073,1.0989
89,1358,1.322,1.0295
89,1359,1.2611,1.025
89,1360,1.2339,1.0701
89,1361,1.2538,1.0378
89,1362,1.2509,1.0538
89,1363,1.2814,1.0538
89,1364,1.2915,1.0434
89,1365,1.3087,1.0201
89,1366,1.2429,1.0782
89,1367,1.3124,1.1329
90,1361,2.125,2.9204
90,1362,2.1032,2.9201
90,1363,2.1661,3.0185
91,1366,2.1914,6.2675
91,1367,2.1923,6.2647
92,1367,2.1481,2.9734
92,1368,2.0962,2.9621
92,1369,2.1728,2.9946
93,1380,2.0891,2.8905
93,1381,2.0306,2.9092
93,1382,2.1053,2.9961
94,1407,0.99343,3.3414
94,1408,0.98729,3.2839
95,1472,1.7754,5.4744
95,1473,1.8977,5.4905
95,1474,1.9231,5.4428
95,1475,1.8671,5.4891
96,1476,1.9092,5.1729
96,1477,1.9328,5.0355
96,1478,1.7977,5.026
96,1479,1.9252,5.0206
96,1480,2.0656,5.0129
96,1481,2.1124,5.0453
96,1482,2.1124,5.0967
96,1483,2.0893,5.0538
96,1484,2.1482,5.0631
96,1485,2.0999,5.1478
96,1486,2.1014,5.1534
96,1487,2.0918,5.1256
96,1488,2.1296,5.2167
96,1489,2.0275,5.1804
96,1490,2.0384,5.3622
96,1491,1.9993,5.3323
97,1475,2.1157,1.3243
97,1476,2.1421,1.3146
97,1477,2.1262,1.3244
97,1478,2.1743,1.3564
97,1479,2.1605,1.3788
97,1480,2.1939,1.3472
97,1481,2.0908,1.4209
98,1485,2.1964,1.3262
98,1486,2.0607,1.4286
98,1487,2.0503,1.3704
99,1495,1.9703,5.3638
99,1496,1.9923,5.2812
100,1501,0.97665,5.7934
100,1502,0.96731,5.7517
101,1502,1.9798,5.1649
101,1503,1.9667,5.2918
102,1514,1.9732,8.6534
102,1515,1.9712,8.787
103,1520,1.0236,5.8391
103,1521,1.1989,5.8175
103,1522,1.1605,5.8604
103,1523,1.1689,5.7732
103,1524,1.203,5.8177
103,1525,1.1406,5.8229
103,1526,1.1498,5.7392
103,1527,1.1218,5.7801
103,1528,1.2218,5.8281
104,1538,1.1228,5.7626
104,1539,1.1444,5.7995
104,1540,1.1327,5.8028
104,1541,1.1771,5.719
105,1561,2.2349,5.1331
105,1562,2.1854,5.0708
105,1563,2.1998,5.1516
105,1564,2.1942,5.0101
105,1565,2.0638,5.1106
106,1579,2.2313,5.3144
106,1580,2.0788,5.3538
107,1591,1.3233,2.4993
107,1592,1.4014,2.6009
107,1593,1.3854,2.5545
107,1594,1.3971,2.5517
107,1595,1.297,2.5319
107,1596,1.2795,2.6492
107,1597,1.2912,2.5325
107,1598,1.4072,2.6588
107,1599,1.3639,2.5872
107,1600,1.4275,2.6102
107,1601,1.3938,2.6252
107,1602,1.3973,2.5547
107,1603,1.4384,2.5782
107,1604,1.3881,2.5165
107,1605,1.5211,2.4133
107,1606,1.4047,2.5204
107,1607,1.4152,2.5729
107,1608,1.4397,2.5026
107,1609,1.4755,2.5895
107,1610,1.4702,2.7511
107,1611,1.4768,2.5975
107,1612,1.4478,2.5499
107,1613,1.4518,2.5929
107,1614,1.431,2.5562
107,1615,1.495,2.6597
107,1616,1.3971,2.4699
107,1617,1.4907,2.6137
107,1618,1.4494,2.5562
107,1619,1.4202,2.578
107,1620,1.4926,2.573
107,1621,1.3357,2.512
107,1622,1.4613,2.6187
107,1623,1.4224,2.6026
107,1624,1.3933,2.5965
108,1614,2.2006,4.3279
108,1615,2.1116,4.4095
109,1626,1.4364,2.5513
109,1627,1.4073,2.5542
109,1628,1.463,2.609
109,1629,1.4867,2.5825
110,1630,2.2016,4.2918
110,1631,2.2188,4.3278
110,1632,2.186,4.3758
110,1633,2.1357,4.4526
111,1631,1.389,2.6715
111,1632,1.4777,2.6404
111,1633,1.5043,2.6704
111,1634,1.3499,2.5988
111,1635,1.4156,2.6945
111,1636,1.4005,2.6157
111,1637,1.5603,2.6252
112,1644,2.1891,4.2611
112,1645,2.1981,4.3735
112,1646,2.1407,4.3765
112,1647,2.2191,4.415
113,1647,1.4261,2.5721
113,1648,1.3862,2.6289
113,1649,1.4004,2.6054
114,1651,1.3799,2.5287
114,1652,1.3938,2.559
114,1653,1.3525,2.627
114,1654,1.4531,2.6301
114,1655,1.3847,2.5326
114,1656,1.4522,2.7057
115,1652,2.1443,4.2661
115,1653,2.2142,4.2227
116,1657,2.1981,4.3648
116,1658,2.1555,4.3657
116,1659,2.1474,4.3581
116,1660,2.1329,4.427
117,1658,1.4073,2.6641
117,1659,1.3983,2.5967
117,1660,1.452,2.5676
117,1661,1.3224,2.5954
117,1662,1.3806,2.402
118,1664,1.4009,2.649
118,1665,1.4834,2.6384
118,1666,1.4217,2.5608
118,1667,1.312,2.5896
118,1668,1.3836,2.6583
118,1669,1.3401,2.6431
119,1664,2.2151,4.2877
119,1665,2.118,4.3584
119,1666,2.1393,4.3246
120,1675,2.1197,4.4277
120,1676,2.1901,4.4223
120,1677,2.1178,4.4124
121,1679,1.3441,2.6094
121,1680,1.2964,2.6014
121,1681,1.3578,2.5721
122,1680,2.1209,4.4021
122,1681,2.1729,4.2951
123,1683,1.3658,2.598
123,1684,1.3249,2.6271
123,1685,1.3567,2.551
123,1686,1.3929,2.572
124,1687,2.1499,4.4686
124,1688,2.1099,4.4818
124,1689,2.1456,4.4686
125,1689,1.4726,2.5922
125,1690,1.442,2.6301
125,1691,1.3889,2.6134
125,1692,1.3204,2.57
125,1693,1.4934,2.6931
125,1694,1.3788,2.6322
125,1695,1.3336,2.5405
125,1696,1.298,2.5669
125,1697,1.3506,2.5433
126,1698,2.157,4.3807
126,1699,2.1483,4.3894
126,1700,2.1699,4.349
126,1701,2.1831,4.3134
127,1699,1.9886,8.7782
127,1700,2.0107,8.6682
128,1702,2.2176,5.4838
128,1703,2.2295,5.3986
129,1703,1.9186,8.7083
129,1704,1.9328,8.6914
130,1707,1.943,8.7286
130,1708,1.906,8.7581
130,1709,1.9301,8.7638
131,1712,2.1633,4.3709
131,1713,2.1972,4.5281
131,1714,2.2097,4.3897
132,1714,1.3399,2.5415
132,1715,1.4048,2.6092
132,1716,1.4522,2.6171
132,1717,1.3788,2.531
133,1715,2.2064,5.4292
133,1716,2.1678,5.4827
134,1716,2.0055,8.7178
134,1717,2.0943,8.6869
134,1718,2.0844,8.6587
134,1719,1.9824,8.789
134,1720,2.005,8.5889
134,1721,2.064,8.7373
134,1722,2.0864,8.6518
134,1723,2.0046,8.817
134,1724,2.0652,8.7235
135,1721,2.1597,4.4187
135,1722,2.11,4.4133
136,1731,2.1814,4.3309
136,1732,2.1681,4.4415
137,1733,2.2247,5.4171
137,1734,2.2276,5.4173
138,1741,2.236,4.3156
138,1742,2.077,4.3382
139,1754,2.0574,4.4957
139,1755,2.1053,4.3512
139,1756,2.1409,4.4212
140,1758,2.1338,4.3597
140,1759,2.1904,4.3591
141,1767,2.0098,8.7556
141,1768,1.946,8.7514
141,1769,1.9502,8.7697
142,1778,1.5877,7.847
142,1779,1.594,7.8502
142,1780,1.5657,7.8164
142,1781,1.5518,7.7336
142,1782,1.5243,7.7589
142,1783,1.5302,7.7906
142,1784,1.5131,7.8198
142,1785,1.5572,7.7929
142,1786,1.5806,7.7614
142,1787,1.6482,7.8079
142,1788,1.6449,7.8363
142,1789,1.6287,7.7691
142,1790,1.6156,7.7904
142,1791,1.653,7.7464
142,1792,1.5642,7.7676
142,1793,1.6577,7.7964
143,1785,1.5637,10.71
143,1786,1.5838,10.718
143,1787,1.5453,10.699
144,1795,1.6036,7.7973
144,1796,1.587,7.7875
144,1797,1.5755,7.767
144,1798,1.6286,7.7951
144,1799,1.5659,7.7677
144,1800,1.5849,7.7577
144,1801,1.6652,7.8404
144,1802,1.612,7.7582
144,1803,1.5802,7.7929
144,1804,1.5875,7.8061
144,1805,1.6871,7.8824
144,1806,1.5608,7.7523
144,1807,1.6352,7.793
144,1808,1.603,7.8502
144,1809,1.5703,7.8099
144,1810,1.5699,7.8204
144,1811,1.712,7.8431
144,1812,1.6326,7.8299
144,1813,1.547,7.8201
144,1814,1.5486,7.7856
144,1815,1.5145,7.7679
144,1816,1.609,7.834
144,1817,1.5399,7.794
144,1818,1.5773,7.8023
144,1819,1.61,7.787
144,1820,1.6498,7.751
144,1821,1.5966,7.7925
144,1822,1.5697,7.8131
144,1823,1.6532,7.816
145,1795,1.5747,10.549
145,1796,1.4881,10.507
145,1797,1.6049,10.609
146,1800,1.5269,10.604
146,1801,1.5279,10.657
147,1814,2.2029,4.4585
147,1815,2.1175,4.5055
148,1816,1.5442,10.668
148,1817,1.6682,10.687
149,1819,1.67,10.744
149,1820,1.6941,10.695
149,1821,1.7397,10.651
150,1825,1.6621,10.708
150,1826,1.6061,10.786
151,1826,1.5704,7.7783
151,1827,1.5527,7.8358
151,1828,1.5751,7.7743
151,1829,1.6754,7.7977
151,1830,1.5785,7.8167
151,1831,1.6667,7.8714
151,1832,1.6906,7.8517
151,1833,1.5613,7.7983
152,1831,1.4962,10.792
152,1832,1.6071,10.681
152,1833,1.5345,10.653
152,1834,1.6186,10.642
152,1835,1.498,10.648
153,1834,1.028,1.7912
153,1835,1.0774,1.7673
154,1835,1.6252,7.8397
154,1836,1.6418,7.845
154,1837,1.6166,7.9056
154,1838,1.6692,7.8725
154,1839,1.6704,7.8185
154,1840,1.6396,7.8162
154,1841,1.6676,7.8123
154,1842,1.5879,7.7991
154,1843,1.6362,7.7737
154,1844,1.6838,7.8107
154,1845,1.6162,7.865
154,1846,1.605,7.7926
155,1837,1.6524,10.661
155,1838,1.6931,10.711
156,1842,1.0116,1.7757
156,1843,0.9746,1.7926
157,1845,0.90426,1.8681
157,1846,1.0188,1.8334
158,1847,1.7349,3.4927
158,1848,1.6859,3.4442
159,1848,1.7111,7.7712
159,1849,1.6785,7.7639
159,1850,1.6167,7.8128
159,1851,1.6718,7.837
159,1852,1.6599,7.8657
159,1853,1.6791,7.8575
159,1854,1.6684,7.8219
159,1855,1.6965,7.873
159,1856,1.6871,7.77
159,1857,1.6286,7.7869
159,1858,1.6505,7.7922
160,1853,1.701,10.699
160,1854,1.5721,10.693
161,1855,0.82578,1.6226
161,1856,0.94059,1.6941
161,1857,0.87835,1.6815
161,1858,0.99368,1.749
161,1859,0.95395,1.7905
161,1860,1.035,1.7717
161,1861,0.97842,1.7255
162,1856,1.5624,10.748
162,1857,1.6041,10.748
163,1860,1.6013,7.8262
163,1861,1.723,7.808
163,1862,1.6878,7.8113
163,1863,1.6278,7.8634
163,1864,1.5837,7.8669
164,1863,1.0373,1.8544
164,1864,0.92275,1.7069
164,1865,0.98621,1.7483
164,1866,0.99472,1.8514
165,1866,1.5245,7.7718
165,1867,1.5614,7.8537
165,1868,1.5871,7.8378
165,1869,1.5994,7.8565
165,1870,1.5434,7.9185
165,1871,1.6427,7.8627
165,1872,1.4635,7.7326
166,1874,1.579,7.8109
166,1875,1.6015,7.8214
167,1877,1.8669,8.7605
167,1878,1.7929,8.788
168,1878,0.9256,1.7409
168,1879,0.95427,1.6758
168,1880,0.80908,1.6102
169,1886,1.8232,8.7063
169,1887,1.8827,8.7011
170,1889,1.804,8.7043
170,1890,1.8417,8.6723
171,1892,1.7918,8.6583
171,1893,1.8447,8.7555
172,1909,1.5999,10.783
172,1910,1.6133,10.803
172,1911,1.5656,10.823
173,1916,1.6336,10.797
173,1917,1.5676,10.724
173,1918,1.6423,10.74
173,1919,1.6335,10.727
173,1920,1.5888,10.754
174,1918,1.7834,8.7949
174,1919,1.8825,8.7459
175,1922,1.7487,10.764
175,1923,1.5977,10.718
175,1924,1.6332,10.81
176,1925,1.8115,8.6901
176,1926,1.867,8.6649
176,1927,1.7853,8.6046
177,1929,1.6638,10.851
177,1930,1.7753,10.762
177,1931,1.6292,10.766
178,1939,2.1143,4.4609
178,1940,2.0947,4.3695
178,1941,2.1802,4.3638
179,1944,2.177,4.43
179,1945,2.1127,4.3097
179,1946,2.1952,4.3559
180,1948,2.105,4.3746
180,1949,2.2127,4.4235
180,1950,2.088,4.3558
180,1951,2.1306,4.3683
181,1953,1.5754,10.796
181,1954,1.7169,10.731
182,1953,2.1334,4.4295
182,1954,2.1327,4.3933
182,1955,2.2265,4.385
182,1956,2.1935,4.3173
182,1957,2.218,4.4002
183,1959,2.1102,4.2305
183,1960,2.0755,4.3532
183,1961,2.1382,4.4681
183,1962,2.0761,4.3442
183,1963,2.1563,4.3829
183,1964,2.1428,4.4155
183,1965,2.172,4.4553
183,1966,2.1671,4.3681
183,1967,2.1696,4.3558
183,1968,2.1676,4.3973
183,1969,2.1438,4.3902
183,1970,2.1097,4.3028
183,1971,2.1323,4.3507
183,1972,2.225,4.3904
184,1981,2.2083,4.311
184,1982,2.1515,4.3445
184,1983,2.2333,4.2623
185,1989,1.7255,10.725
185,1990,1.7087,10.737
186,2047,1.1058,1.9083
186,2048,1.0732,1.8146
186,2049,1.0363,1.823
187,2069,1.2687,6.7839
187,2070,1.296,6.8915
187,2071,1.2243,6.8594
188,2120,0.80584,8.6179
188,2121,0.84588,8.6967
188,2122,0.96969,8.6441
189,2130,0.96544,1.7666
189,2131,1.0309,1.754
190,2145,0.96776,1.9054
190,2146,0.92675,1.7637
191,2149,2.1635,6.8941
191,2150,2.1464,6.8428
192,2152,1.0583,1.8425
192,2153,1.0346,1.6996
193,2156,1.6044,4.1677
