traj_idx,frame,x,y
3,58,1.9538,14.496
3,59,1.9644,14.473
3,60,1.9292,14.459
3,61,1.9714,14.448
3,62,1.8929,14.471
3,63,1.9909,14.46
3,64,1.9952,14.463
3,65,2.0193,14.45
3,66,1.9933,14.421
3,67,1.9931,14.453
3,68,1.8855,14.388
3,69,1.9243,14.403
3,70,1.9218,14.385
3,71,1.8744,14.368
3,72,1.8683,14.401
3,73,1.9449,14.405
3,74,1.9286,14.361
3,75,1.9724,14.42
3,76,2.0093,14.384
3,77,1.9026,14.384
3,78,1.8994,14.364
3,79,1.9882,14.431
3,80,1.9525,14.385
3,81,1.9721,14.409
3,82,1.9671,14.45
3,83,2.0123,14.454
3,84,1.9739,14.414
3,85,2.0064,14.409
3,86,1.9405,14.392
3,87,1.9706,14.353
3,88,1.9908,14.326
3,89,2.0134,14.356
3,90,1.9974,14.427
3,91,1.9442,14.422
3,92,1.9453,14.424
3,93,1.9479,14.428
3,94,1.9685,14.386
4,4,1.0124,6.6185
4,5,1.0072,6.6481
4,6,1.0091,6.6439
4,7,0.92987,6.6879
5,9,1.0488,6.6102
5,10,1.0091,6.6641
5,11,1.0076,6.6587
5,12,1.038,6.6679
5,13,1.0124,6.6801
5,14,1.0555,6.7155
5,15,1.0892,6.631
5,16,1.0457,6.7247
5,17,1.0139,6.6806
5,18,1.0877,6.701
5,19,1.0131,6.7005
6,18,2.0154,12.254
6,19,1.9743,12.245
6,20,2.007,12.257
7,21,1.0996,6.6524
7,22,1.1126,6.7444
7,23,1.1052,6.6927
7,24,1.0211,6.6896
7,25,1.0134,6.7112
7,26,1.0248,6.6696
7,27,1.0596,6.6519
7,28,1.0627,6.6897
7,29,1.0866,6.6875
7,30,1.0937,6.6443
7,31,1.1205,6.6441
7,32,1.0847,6.6325
7,33,1.0573,6.6467
7,34,1.052,6.6088
7,35,1.0318,6.6186
7,36,1.1217,6.6338
7,37,1.167,6.6643
7,38,1.1371,6.6632
7,39,1.1013,6.6259
7,40,1.0861,6.5984
7,41,1.0791,6.6185
7,42,1.1252,6.6448
7,43,1.1018,6.6407
7,44,1.0542,6.6584
7,45,1.1524,6.5912
7,46,1.174,6.5919
7,47,1.133,6.5956
7,48,1.1508,6.6019
7,49,1.1718,6.6311
7,50,1.0794,6.6333
7,51,1.1601,6.5918
7,52,1.1034,6.5623
7,53,1.1278,6.592
7,54,1.047,6.6378
7,55,1.0883,6.6711
7,56,1.1081,6.6275
7,57,1.062,6.6875
7,58,1.0986,6.626
7,59,1.0786,6.6499
7,60,1.0065,6.5959
7,61,1.0002,6.6105
7,62,1.0628,6.5959
7,63,1.0666,6.7002
7,64,1.0363,6.6637
7,65,1.0956,6.6857
7,66,1.0872,6.6261
7,67,1.0348,6.7005
7,68,1.0973,6.6349
7,69,1.0681,6.6683
7,70,1.0737,6.5615
7,71,1.0896,6.6203
7,72,1.1068,6.5702
7,73,1.12,6.5419
7,74,1.099,6.5452
7,75,1.082,6.6029
7,76,1.0654,6.6073
7,77,1.0801,6.6554
7,78,1.1158,6.618
7,79,1.1167,6.6383
7,80,1.1018,6.6295
7,81,1.0759,6.6073
7,82,1.0929,6.6004
7,83,1.0926,6.6
7,84,1.0787,6.5285
7,85,1.1068,6.5695
7,86,1.1055,6.5936
7,87,1.0637,6.6213
7,88,1.0699,6.5958
7,89,1.0576,6.6424
7,90,1.0654,6.6253
7,91,1.1074,6.6236
7,92,1.0293,6.6055
7,93,1.0375,6.647
7,94,1.0776,6.6522
7,95,1.1073,6.6745
7,96,1.0725,6.6081
7,97,1.0917,6.5847
7,98,1.1103,6.5181
7,99,1.1184,6.5524
7,100,1.1108,6.6254
7,101,1.0826,6.5669
7,102,1.0469,6.595
7,103,1.0471,6.5936
7,104,1.0335,6.6271
7,105,1.0152,6.6625
7,106,1.0515,6.652
7,107,0.96488,6.5989
7,108,1.0012,6.7143
7,109,0.96274,6.6527
7,110,0.97247,6.6649
7,111,1.0021,6.6768
7,112,0.99792,6.7461
7,113,1.0798,6.616
7,114,1.0103,6.5854
7,115,1.0367,6.5992
7,116,0.99278,6.6884
7,117,0.98345,6.6276
7,118,1.0484,6.6192
7,119,1.0146,6.6145
7,120,1.0367,6.5383
7,121,1.0219,6.5913
7,122,1.0465,6.5222
7,123,1.034,6.5529
7,124,1.0821,6.6683
7,125,1.0308,6.5947
7,126,1.1112,6.581
7,127,1.0732,6.5585
7,128,1.0291,6.5765
7,129,1.0469,6.5791
7,130,1.0753,6.573
7,131,1.1022,6.5998
7,132,1.1052,6.5766
7,133,1.0588,6.5694
7,134,1.037,6.6464
7,135,1.0515,6.6035
7,136,1.0376,6.5767
7,137,1.0546,6.6587
7,138,1.006,6.6105
7,139,1.1032,6.6411
7,140,1.1235,6.6644
7,141,1.0643,6.6506
7,142,1.1072,6.7012
7,143,1.0763,6.6221
7,144,1.0455,6.6324
7,145,1.0345,6.6273
7,146,1.0514,6.6549
7,147,1.0658,6.6431
7,148,1.0874,6.6277
7,149,1.0985,6.6693
7,150,1.1175,6.6145
7,151,1.1339,6.6029
7,152,1.1005,6.6323
7,153,1.182,6.6092
7,154,1.127,6.591
7,155,1.0822,6.672
7,156,1.1089,6.6562
7,157,1.1429,6.626
8,25,1.8294,4.6432
8,26,1.8934,4.6462
8,27,1.8767,4.6511
8,28,1.8904,4.6001
8,29,1.8934,4.6874
8,30,1.9092,4.6757
8,31,1.7934,4.6567
8,32,1.8497,4.6584
8,33,1.8092,4.6655
8,34,1.8099,4.5968
8,35,1.8389,4.6125
8,36,1.7747,4.6546
8,37,1.8099,4.6389
8,38,1.8433,4.7263
8,39,1.8044,4.6667
8,40,1.8217,4.6677
8,41,1.8903,4.7395
8,42,1.8701,4.7521
8,43,1.9273,4.7153
8,44,1.893,4.6947
8,45,1.9414,4.8406
8,46,1.8801,4.7337
8,47,1.8806,4.7227
8,48,1.8886,4.7478
8,49,1.8738,4.7056
8,50,1.8853,4.8013
8,51,1.9502,4.7978
8,52,1.8229,4.8114
8,53,1.8911,4.7616
8,54,1.9203,4.718
9,26,2.0053,12.258
9,27,1.9524,12.274
10,36,1.0013,13.757
10,37,1.0293,13.742
10,38,0.9547,13.748
10,39,1.0478,13.765
10,40,0.97287,13.782
10,41,1.0305,13.765
10,42,0.99716,13.78
10,43,0.99513,13.753
10,44,1.0348,13.763
10,45,0.94146,13.823
10,46,0.99883,13.812
10,47,0.97206,13.744
10,48,1.0245,13.794
10,49,0.97897,13.86
11,55,1.1939,3.2648
11,56,1.1967,3.3238
11,57,1.2192,3.3106
11,58,1.2251,3.3441
11,59,1.2357,3.2984
11,60,1.2413,3.2939
11,61,1.2334,3.31
11,62,1.2421,3.3513
11,63,1.2254,3.3462
11,64,1.2454,3.2925
11,65,1.2363,3.32
11,66,1.2126,3.347
11,67,1.2688,3.3129
11,68,1.2315,3.3103
11,69,1.232,3.3061
11,70,1.196,3.3539
11,71,1.1819,3.3349
11,72,1.2074,3.3515
11,73,1.2342,3.317
11,74,1.2773,3.2927
11,75,1.2477,3.3151
11,76,1.2065,3.3622
11,77,1.1878,3.32
11,78,1.1684,3.3313
11,79,1.1721,3.3167
11,80,1.166,3.3123
11,81,1.1641,3.3779
11,82,1.2192,3.298
11,83,1.2147,3.302
11,84,1.2353,3.2966
11,85,1.205,3.3173
11,86,1.1954,3.3225
11,87,1.1742,3.3284
11,88,1.2102,3.3554
11,89,1.2348,3.3235
11,90,1.2115,3.2881
11,91,1.2101,3.3081
11,92,1.2225,3.3309
11,93,1.2203,3.277
11,94,1.1937,3.2988
11,95,1.2009,3.3258
11,96,1.2167,3.3264
11,97,1.206,3.3734
11,98,1.1949,3.3999
11,99,1.1894,3.365
11,100,1.2395,3.3652
11,101,1.2159,3.389
11,102,1.1967,3.3393
11,103,1.2012,3.3179
11,104,1.2054,3.2987
11,105,1.1947,3.2966
11,106,1.2013,3.3326
11,107,1.2375,3.3144
11,108,1.2557,3.2627
11,109,1.2509,3.3288
11,110,1.1927,3.259
11,111,1.2534,3.319
11,112,1.2732,3.2812
11,113,1.3248,3.2674
11,114,1.2511,3.2659
11,115,1.2267,3.3355
11,116,1.2177,3.3428
11,117,1.288,3.3604
11,118,1.3358,3.3283
11,119,1.3299,3.265
11,120,1.2355,3.2908
11,121,1.2311,3.2666
11,122,1.2573,3.3049
11,123,1.2665,3.2289
11,124,1.2646,3.2299
11,125,1.2252,3.2818
11,126,1.2275,3.2757
11,127,1.2145,3.2996
11,128,1.219,3.3086
11,129,1.2002,3.3164
11,130,1.1987,3.3373
11,131,1.1875,3.291
11,132,1.2058,3.3301
11,133,1.1734,3.3207
11,134,1.1799,3.2721
11,135,1.2222,3.3116
11,136,1.2365,3.3097
11,137,1.2463,3.3251
11,138,1.2166,3.2635
11,139,1.2007,3.3141
11,140,1.1984,3.2998
11,141,1.2073,3.2965
11,142,1.2763,3.3883
11,143,1.2967,3.3089
11,144,1.256,3.4097
11,145,1.2231,3.3116
11,146,1.1946,3.3074
12,148,1.2548,3.2478
12,149,1.1648,3.2156
12,150,1.2287,3.2432
12,151,1.1841,3.308
12,152,1.161,3.3552
12,153,1.1984,3.2876
12,154,1.1956,3.3155
12,155,1.2163,3.2863
12,156,1.1674,3.2434
12,157,1.1772,3.2981
12,158,1.1382,3.2681
12,159,1.1795,3.3092
12,160,1.2026,3.2692
12,161,1.1653,3.2982
12,162,1.1758,3.2883
12,163,1.1789,3.3252
12,164,1.2122,3.2813
12,165,1.2006,3.2955
12,166,1.2522,3.2965
12,167,1.218,3.3317
12,168,1.2275,3.3276
12,169,1.1832,3.3286
12,170,1.3103,3.3586
12,171,1.2289,3.3217
12,172,1.1828,3.2882
12,173,1.2371,3.3099
12,174,1.2031,3.2742
12,175,1.1899,3.3669
12,176,1.2398,3.3296
12,177,1.2123,3.3507
12,178,1.1697,3.3443
12,179,1.1737,3.3643
12,180,1.1809,3.3384
12,181,1.2095,3.2939
12,182,1.2728,3.2984
12,183,1.2513,3.3863
12,184,1.1741,3.3442
12,185,1.1794,3.2814
12,186,1.29,3.3018
12,187,1.2122,3.3573
12,188,1.228,3.315
12,189,1.2478,3.3851
12,190,1.2349,3.2762
12,191,1.2356,3.2957
12,192,1.1615,3.2723
12,193,1.1758,3.2467
12,194,1.2134,3.3045
12,195,1.2052,3.2613
12,196,1.1509,3.2631
12,197,1.1958,3.2413
12,198,1.2732,3.1582
12,199,1.2428,3.2193
12,200,1.2252,3.2331
12,201,1.2216,3.2965
12,202,1.195,3.2135
12,203,1.2239,3.3244
12,204,1.1732,3.3118
12,205,1.1756,3.3038
12,206,1.2369,3.3085
12,207,1.1574,3.3357
12,208,1.1611,3.3175
12,209,1.2297,3.3392
12,210,1.1986,3.2406
12,211,1.2245,3.2712
12,212,1.1828,3.2941
12,213,1.1857,3.2863
12,214,1.1937,3.3462
12,215,1.2449,3.3421
12,216,1.2407,3.4197
12,217,1.2411,3.4093
12,218,1.2545,3.3967
12,219,1.2267,3.366
12,220,1.2236,3.2663
12,221,1.2625,3.3001
12,222,1.2805,3.3134
12,223,1.2119,3.3057
12,224,1.2217,3.3556
12,225,1.253,3.3811
12,226,1.2705,3.3765
12,227,1.2318,3.3362
12,228,1.2586,3.3664
12,229,1.3268,3.3678
12,230,1.3067,3.4011
12,231,1.3152,3.4003
12,232,1.2877,3.3405
12,233,1.2663,3.354
12,234,1.2299,3.3641
12,235,1.2753,3.3482
12,236,1.3072,3.4155
12,237,1.3359,3.3704
12,238,1.2694,3.3751
12,239,1.3044,3.3264
12,240,1.248,3.2978
12,241,1.2404,3.2846
12,242,1.2125,3.3048
12,243,1.2319,3.3793
12,244,1.296,3.3461
12,245,1.214,3.3092
12,246,1.2213,3.3358
12,247,1.1882,3.3179
12,248,1.1731,3.2816
12,249,1.2614,3.2853
12,250,1.2855,3.3699
12,251,1.3002,3.3255
12,252,1.2774,3.295
12,253,1.2415,3.3507
12,254,1.2747,3.3553
12,255,1.2938,3.3698
12,256,1.2963,3.3635
12,257,1.2562,3.3191
12,258,1.2617,3.3148
12,259,1.2811,3.3733
12,260,1.2908,3.3289
12,261,1.2933,3.3597
12,262,1.3021,3.2999
12,263,1.3291,3.2784
12,264,1.2682,3.3578
12,265,1.2767,3.306
12,266,1.2677,3.2222
12,267,1.261,3.2856
12,268,1.2548,3.3398
13,275,1.2781,3.2514
13,276,1.2557,3.3077
13,277,1.3042,3.2698
13,278,1.2844,3.3465
13,279,1.2977,3.3688
13,280,1.2786,3.3322
13,281,1.3171,3.3662
13,282,1.2999,3.3499
13,283,1.3512,3.2769
13,284,1.3436,3.3222
13,285,1.2942,3.3193
13,286,1.248,3.2961
13,287,1.3136,3.2965
13,288,1.344,3.3415
13,289,1.2863,3.4275
13,290,1.3211,3.3499
13,291,1.3615,3.338
13,292,1.2293,3.3751
13,293,1.2832,3.3769
13,294,1.2895,3.3266
13,295,1.2855,3.3807
13,296,1.1819,3.3545
13,297,1.1989,3.364
13,298,1.112,3.3327
13,299,1.1715,3.3186
13,300,1.1823,3.3947
13,301,1.2095,3.3975
13,302,1.19,3.3696
13,303,1.1903,3.383
13,304,1.2027,3.3881
13,305,1.2061,3.3743
13,306,1.258,3.3864
13,307,1.2397,3.3361
13,308,1.1685,3.3717
13,309,1.1871,3.4113
13,310,1.2327,3.3164
13,311,1.2728,3.363
13,312,1.2822,3.3729
13,313,1.3398,3.3869
13,314,1.3399,3.352
13,315,1.3198,3.3808
13,316,1.2789,3.3839
13,317,1.2546,3.3156
13,318,1.3076,3.353
13,319,1.3005,3.376
13,320,1.3283,3.3502
13,321,1.2849,3.423
13,322,1.2164,3.3408
13,323,1.2702,3.3956
13,324,1.2262,3.3078
13,325,1.2727,3.3658
13,326,1.2952,3.4096
13,327,1.2189,3.3568
13,328,1.2487,3.3789
13,329,1.1843,3.3076
13,330,1.2296,3.391
13,331,1.2164,3.3955
13,332,1.2504,3.3705
13,333,1.2412,3.3397
13,334,1.2477,3.2634
13,335,1.1977,3.3678
13,336,1.1802,3.4149
13,337,1.2208,3.3746
13,338,1.1677,3.3963
13,339,1.2108,3.3966
13,340,1.2043,3.3863
13,341,1.2084,3.3308
13,342,1.1939,3.3361
13,343,1.2181,3.3414
13,344,1.2056,3.3197
13,345,1.2577,3.3312
13,346,1.1908,3.3199
13,347,1.1811,3.3502
13,348,1.1679,3.3422
13,349,1.192,3.3482
13,350,1.1985,3.3129
13,351,1.2277,3.3731
13,352,1.1936,3.318
13,353,1.1981,3.3305
13,354,1.1286,3.3688
13,355,1.2161,3.3368
13,356,1.2637,3.3615
13,357,1.2862,3.2482
13,358,1.2863,3.2886
13,359,1.2389,3.3624
13,360,1.2238,3.3683
13,361,1.2525,3.3744
13,362,1.205,3.3859
13,363,1.2218,3.3923
13,364,1.2319,3.3741
13,365,1.2221,3.292
13,366,1.2366,3.3418
13,367,1.2213,3.3015
13,368,1.2189,3.2804
13,369,1.1609,3.2862
14,373,1.1733,3.1774
14,374,1.1679,3.2502
14,375,1.1538,3.3567
14,376,1.1722,3.3323
14,377,1.1901,3.3294
14,378,1.1921,3.2993
14,379,1.1921,3.2628
14,380,1.1616,3.2335
14,381,1.2074,3.2777
14,382,1.2113,3.2765
14,383,1.2362,3.313
14,384,1.1776,3.2707
14,385,1.1589,3.3405
14,386,1.1679,3.2986
14,387,1.1201,3.2974
14,388,1.1687,3.2912
14,389,1.1232,3.271
14,390,1.147,3.3062
14,391,1.1934,3.2996
15,60,1.7839,4.7973
15,61,1.7733,4.8093
15,62,1.8077,4.7401
15,63,1.8625,4.7013
15,64,1.8696,4.6946
15,65,1.8147,4.6429
15,66,1.8893,4.6588
15,67,1.8033,4.6543
15,68,1.7776,4.6799
15,69,1.7254,4.6493
15,70,1.776,4.6274
15,71,1.7945,4.6484
15,72,1.7855,4.6901
15,73,1.7971,4.6206
15,74,1.7836,4.6772
15,75,1.7467,4.624
15,76,1.8094,4.6406
15,77,1.7755,4.6466
15,78,1.7886,4.6473
15,79,1.7817,4.6834
15,80,1.8359,4.6614
15,81,1.7198,4.756
15,82,1.7354,4.7323
15,83,1.7567,4.704
15,84,1.8172,4.6815
15,85,1.8367,4.6619
15,86,1.8482,4.6419
15,87,1.8588,4.6716
15,88,1.8251,4.6838
15,89,1.8222,4.6771
15,90,1.786,4.7418
15,91,1.8003,4.737
15,92,1.8402,4.6853
16,96,1.7443,4.7001
16,97,1.7588,4.6591
16,98,1.7364,4.673
16,99,1.7657,4.6171
16,100,1.7701,4.653
17,102,1.827,4.6853
17,103,1.8953,4.6909
17,104,1.8505,4.7629
17,105,1.8479,4.7326
17,106,1.8017,4.6837
17,107,1.8297,4.6941
17,108,1.7953,4.7346
17,109,1.7971,4.6251
17,110,1.8141,4.7595
17,111,1.8031,4.8506
17,112,1.8072,4.7151
17,113,1.8552,4.7647
17,114,1.8847,4.7972
18,57,0.96261,13.831
18,58,0.98483,13.845
19,62,1.047,13.77
19,63,1.0183,13.771
20,65,0.99459,13.728
20,66,0.98822,13.763
20,67,0.973,13.788
21,87,0.94993,8.9935
21,88,0.96238,9.0184
21,89,0.9103,8.9443
21,90,0.92466,9.0336
21,91,1.0501,9.0261
21,92,1.0188,8.9876
22,88,1.0196,13.763
22,89,1.0876,13.801
23,96,1.0212,13.764
23,97,0.97258,13.749
23,98,1.0614,13.735
23,99,1.0042,13.786
23,100,0.9554,13.756
23,101,0.89224,13.73
23,102,0.9535,13.808
23,103,0.93123,13.8
23,104,0.96535,13.79
23,105,1.0075,13.788
23,106,0.95888,13.827
23,107,0.98886,13.808
23,108,1.0105,13.852
23,109,1.0326,13.814
23,110,1.0175,13.824
23,111,0.9825,13.802
23,112,0.95408,13.815
23,113,0.9594,13.818
23,114,1.0023,13.801
23,115,0.98515,13.725
23,116,0.95793,13.777
23,117,0.93605,13.842
23,118,1.0055,13.819
23,119,0.93185,13.842
24,97,1.1814,9.0653
24,98,1.1613,9.0165
24,99,1.1405,9.0526
24,100,1.1703,8.9902
24,101,1.1158,9.0146
24,102,1.147,9.0193
24,103,1.2378,9.0605
24,104,1.1468,9.0194
24,105,1.2223,9.071
24,106,1.0944,8.9758
24,107,1.1489,9.0482
24,108,1.0802,9.0378
24,109,1.1306,8.9827
24,110,1.0654,9.0375
24,111,1.1069,9.0303
24,112,1.1263,9.0357
24,113,1.1354,9.0195
24,114,1.147,9.0227
24,115,1.1687,9.056
24,116,1.1827,9.0202
24,117,1.1578,9.0284
24,118,1.0997,9.0008
24,119,1.1261,8.9877
24,120,1.1079,9.041
24,121,1.1274,9.0442
24,122,1.144,9.0486
24,123,1.1635,9.0133
24,124,1.1689,9.0488
24,125,1.16,9.0251
24,126,1.1398,9.0308
24,127,1.1454,9.0281
24,128,1.1061,8.998
24,129,1.1416,9.0163
24,130,1.1714,8.9831
24,131,1.1832,9.0297
24,132,1.1438,9.0302
24,133,1.1261,9.0181
24,134,1.1238,9.1046
24,135,1.1237,9.0237
24,136,1.1744,9.0242
24,137,1.1634,9.0406
24,138,1.0896,8.995
24,139,1.1297,9.0255
24,140,1.0734,9.0046
24,141,1.1798,9.0282
24,142,1.1184,9.0391
24,143,1.118,9.0657
24,144,1.1555,9.0896
24,145,1.1598,9.02
24,146,1.0741,8.993
24,147,1.1257,8.9959
24,148,1.1461,9.0396
24,149,1.0976,9.0342
24,150,1.1611,9.086
24,151,1.1273,9.0559
24,152,1.1479,9.0297
24,153,1.1368,9.027
24,154,1.1209,9.0507
24,155,1.1129,8.9855
24,156,1.1141,9.0362
24,157,1.1324,9.0298
24,158,1.1261,9.0135
24,159,1.1259,9.0276
24,160,1.1464,9.0501
24,161,1.1031,9.0106
24,162,1.1527,9.0369
24,163,1.0592,9.0308
24,164,1.1833,9.0754
25,96,2.0226,14.352
25,97,1.983,14.412
25,98,1.9044,14.404
25,99,1.9296,14.444
25,100,1.9334,14.45
25,101,1.9361,14.437
25,102,1.8906,14.397
25,103,1.9562,14.394
25,104,1.8796,14.419
25,105,1.8462,14.33
25,106,1.9175,14.376
25,107,1.9757,14.408
25,108,1.9561,14.394
25,109,2.0066,14.361
25,110,2.0209,14.37
26,98,0.89067,7.3326
26,99,0.88815,7.3394
27,112,1.9322,14.362
27,113,1.9706,14.412
27,114,1.9793,14.472
27,115,1.9314,14.524
27,116,2.0289,14.444
27,117,1.9943,14.458
27,118,1.9669,14.412
27,119,1.9672,14.373
27,120,1.9842,14.369
27,121,1.9754,14.379
27,122,1.998,14.453
27,123,1.9552,14.388
27,124,1.9579,14.405
27,125,1.9195,14.339
27,126,1.9426,14.373
28,119,1.8044,4.5998
28,120,1.7639,4.5855
28,121,1.7544,4.548
28,122,1.747,4.5834
28,123,1.6879,4.6384
28,124,1.6318,4.6227
28,125,1.6623,4.6753
28,126,1.6635,4.6122
28,127,1.6421,4.6129
28,128,1.7156,4.6255
28,129,1.6648,4.6337
28,130,1.6672,4.6386
28,131,1.6469,4.6288
29,120,0.93254,7.2925
29,121,0.89206,7.2612
30,121,0.98086,13.774
30,122,0.887,13.777
30,123,0.91925,13.821
30,124,0.88046,13.821
30,125,0.9508,13.779
31,127,0.99082,13.799
31,128,0.94796,13.826
31,129,0.97788,13.83
32,128,1.2029,5.3141
32,129,1.1155,5.295
33,128,1.9019,14.403
33,129,1.8926,14.355
33,130,1.855,14.353
33,131,1.9541,14.358
33,132,1.9297,14.369
33,133,1.9545,14.401
33,134,1.9154,14.377
33,135,1.9163,14.374
33,136,2.002,14.409
33,137,1.937,14.357
33,138,1.9974,14.317
33,139,2.0178,14.375
33,140,1.9941,14.344
33,141,1.9738,14.337
33,142,1.9803,14.325
33,143,1.9557,14.364
33,144,2.006,14.318
33,145,2.0442,14.291
33,146,2.0362,14.304
33,147,2.0432,14.31
33,148,2.0634,14.358
34,131,0.9265,13.813
34,132,0.92727,13.76
35,133,1.6944,4.5933
35,134,1.7214,4.5943
35,135,1.635,4.5829
35,136,1.6514,4.6062
36,136,0.88058,13.725
36,137,0.99334,13.74
36,138,0.94063,13.768
37,138,1.5679,4.6493
37,139,1.6182,4.6282
38,140,0.95014,10.241
38,141,1.003,10.172
38,142,0.98953,10.15
39,141,0.94828,13.698
39,142,0.92669,13.76
39,143,0.94006,13.78
40,141,1.6178,4.5713
40,142,1.5983,4.6163
40,143,1.599,4.6629
40,144,1.5935,4.5781
40,145,1.6912,4.5925
41,147,1.6207,4.5486
41,148,1.6101,4.5886
41,149,1.6986,4.5708
41,150,1.6673,4.6485
41,151,1.7002,4.5782
41,152,1.6306,4.5843
41,153,1.7148,4.6274
41,154,1.6935,4.5441
42,148,0.88205,13.809
42,149,0.94854,13.768
42,150,0.92157,13.822
42,151,0.92869,13.846
42,152,0.9175,13.886
42,153,0.8987,13.822
